filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy,idioma,parte
PL0122P1.txt,9.395388332769999,6.65978439429,4.69804210145,-5.5162211579100004,3.93585550852,0.11454806313799999,0.9597636058519999,-0.460561081558,0.700095028785,-3.5190614414,-2.27478864341,-2.9722089387,PL,P1
PL0122P2.txt,4.85830309607,5.3261656396,5.409952423250001,3.5137355127199994,1.2308902503299999,1.48850171739,-0.45777480057899994,1.50981871315,-0.738956757964,0.488114818702,-0.272986080221,-2.51645487556,PL,P2
PL0122P3.txt,-6.42876552464,2.25065906769,0.436088956342,-10.0701732584,-12.0867643053,1.5489337135699999,4.30889371745,-3.4369672691,-2.8262607553,-0.6052756521639999,-2.3202180020400003,-0.633410609327,PL,P3
PL0123P1.txt,-5.7615368054400005,4.40585944305,4.62003783695,-1.8316538067400003,-1.38501483845,-1.7335686026700001,0.061814756158499996,-1.05586239614,-0.566754997674,0.713695936037,-1.7291807891099997,-1.32429879381,PL,P1
PL0123P3.txt,-5.444995518609999,-1.15546985356,-3.12210539512,-1.33395259086,-1.25267305133,1.71713391816,3.2933463406400003,1.94919781473,-3.5840396640400005,5.586374629369999,-0.6212907774750001,1.3879013782499998,PL,P3
PL0124P1.txt,2.92318201856,-12.0364342135,-0.693542050793,-8.37323126207,20.7089005435,-6.761183206930001,-5.02572616394,-3.0132712332700002,1.8528967248800001,2.7702571599900003,-1.41796639276,0.606361238522,PL,P1
PL0124P2.txt,-17.1014004082,2.61144121728,-3.8619389795599997,1.83469011033,-4.18005075612,-4.91278099912,-1.48809839206,-1.65250762556,3.2109516496099997,-4.8990923929,-2.59435704975,1.3648980211500001,PL,P2
PL0124P3.txt,-7.42715636227,-6.2265711476300005,-4.9053586221300005,-7.23792738482,7.112306589510001,-0.29697784538600003,0.21235089092,-2.63800668959,-0.684978390836,0.11746351909399999,0.444961693288,4.4772894358599995,PL,P3
PL0125P1.txt,-4.01196440551,2.3001494308000003,2.58026099379,3.2074163488,3.44835981737,-3.96529352477,-5.40758832909,-2.54193300316,-0.935435655452,-3.27622194968,1.2509933211700002,-1.3331559760299998,PL,P1
PL0125P2.txt,-13.3401113842,3.08392770571,2.5369854934,-1.27214128042,-5.16624962895,1.79028155927,-1.50483687884,-0.662549327733,-1.04783738434,-0.114240353938,0.842640218979,-1.7374561074400001,PL,P2
