filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency,idioma,parte
DU0105P3.txt,-7.672602885610001,-6.575636751209999,-2.31037902714,-3.35611703747,0.63482503263,11.6687412684,4.21064765195,7.62740641707,-1.66035227562,DU,P3
DU0106P1.txt,2.17837690436,6.0031893815999995,6.200569387430001,4.29064462306,2.20664492037,-1.2515660829000002,-0.87643142128,-2.28221380652,0.998802334464,DU,P1
DU0106P2.txt,4.20372923586,0.509230150517,3.40659207691,0.46890307637100004,1.13373752294,-1.1157110073999998,-1.27338558822,-1.1067302710299998,0.34550985913800003,DU,P2
DU0106P3.txt,-17.342456785699998,-12.1205796349,-8.22030159287,4.63493248195,-4.82235404797,-0.525359042672,4.5048614874599995,-2.28221380652,-1.3941228178,DU,P3
DU0107P1.txt,-17.9734795272,-10.5748998052,-9.42583234315,-7.47999532707,-6.41414751214,-0.691787674525,4.51509668826,-2.28221380652,2.11543667621,DU,P1
DU0107P2.txt,-6.2908362466400005,-2.87986203978,2.4663863878599996,-2.90584968723,0.0086415959566,0.445301696005,-1.83290544814,-1.2050756904200002,0.291666642972,DU,P2
DU0107P3.txt,-5.02566681427,-1.4585529810799998,0.9239198986280001,-1.51859461555,-0.579230610757,0.46255535434399997,-0.108745302817,0.0589201485551,1.4416958073500001,DU,P3
DU0108P1.txt,7.018644343230001,-1.5282447291499999,1.08729295521,0.35775067453500004,3.13770206276,-0.9522629891,3.53795101004,-2.28221380652,0.40707847499899996,DU,P1
DU0108P2.txt,-9.94323260747,-0.638771882206,-4.3782408077,-1.68290296805,-5.15395774923,-7.5330815933899995,2.76314273435,-1.17787081862,-1.27084651918,DU,P2
DU0108P3.txt,-16.6730724924,-16.53319602,-9.42583234315,-7.47999532707,-8.157757980860001,-2.90558777915,-10.7442856993,-2.28221380652,-17.878670733499998,DU,P3
DU0109P1.txt,2.6045713220400004,-1.4844339517299998,4.89252051349,3.8361990549300002,1.55249358262,-3.2703880852,1.61111519399,-2.28221380652,-0.368349263393,DU,P1
DU0109P2.txt,2.32897744051,0.416661235445,4.45182170704,-1.70150179028,0.140421301107,0.17042923016,-0.8418314521979999,-1.69800725118,0.534250817077,DU,P2
DU0109P3.txt,-8.32617355968,-9.52741784849,-2.19425276435,-4.48431771098,-1.13981577408,2.51963055039,3.4064306671,-0.229070252856,0.22323080157800002,DU,P3
DU0110P1.txt,3.94533906171,1.80272038271,1.89204245542,0.665785769593,-1.3867291867700002,-1.15287871259,-0.7833873039020001,-1.01018395527,0.102583238975,DU,P1
DU0110P2.txt,0.592582628291,0.40920597070799997,-0.440537341304,0.39223657837700004,-1.48834703942,1.25742809131,-2.16654331134,-1.14188408939,-0.0336491061045,DU,P2
DU0110P3.txt,3.1017982586,-10.5374854558,-1.5516387735400001,5.52968891362,3.51862941639,1.0280540422799997,4.2150629011800005,1.04840517507,1.43977031967,DU,P3
DU0111P1.txt,6.5851441809599995,2.5048281511000003,2.9634326238999997,-3.53762651208,-2.50747073405,-0.561093105093,2.47887020455,-0.308559155472,2.578649061,DU,P1
DU0111P2.txt,0.490659811127,1.31255467894,3.2171121586,-3.46590343135,1.1501769483,0.8718054516429999,-2.2308144799200003,-0.514396878346,-0.0434217804635,DU,P2
DU0112P1.txt,0.22840624511500002,2.93083089324,2.08782235459,2.05724898136,-2.3352684202500003,-0.46892364908999995,0.25220725472800004,-1.8373740003999999,-0.122559717474,DU,P1
DU0112P2.txt,-0.38053227447899995,2.65491470134,1.71825800072,-0.735301365866,2.7303634243799997,-1.47393862916,-0.197870584894,-0.474683101597,0.183619720893,DU,P2
DU0112P3.txt,8.9263855828,4.2985904477,-0.135846427566,10.5831929836,3.7776593778800005,-0.47967293239500003,2.19322503188,3.6316687830400003,0.8607623272930001,DU,P3
DU0113P1.txt,2.8800384613700003,-1.0925920251299999,1.04027864079,-0.458106929409,-3.0082830296900003,-1.31143190152,0.8683206642419999,-1.94167651825,-0.0598635715745,DU,P1
