filename,C1_bigram_and_trigram_frequency,C2_word_acquisition_properties,C3_content_word_frequency,C4_trigram_mutual_information,C5_bigram_frequency_and_range,C6_function_word_properties,C7_content_word_properties,C8_bigram_mutual_information,C9_function_word_frequency_and_range,C10_bigram_and_trigram_association_strength,C11_academic_language,C12_hypernymy
CAOS-E C2_gl_P1.txt,-0.416641767378,-3.28674919232,4.81869290194,4.76087805919,6.58292050213,-3.49822530825,-3.48541813417,4.11845960656,1.23103350437,1.54442887593,0.432153321408,-0.829003235505
LOCNEC_47_P2.txt,-1.769984579,-5.52833157102,-1.26424935856,0.638188449284,4.29624517926,-0.615577492904,-2.6687707326,-0.952786192641,1.37996198422,0.97346950167,-0.315663018742,-1.73084773896
LOCNEC_36_P2.txt,-5.6352191171,-0.188576543908,6.74398508603,-3.6056290431,-1.02632364129,3.07178985531,1.40334336302,0.507923360079,-1.54346038742,-3.40843533526,-1.12004382363,0.705385701686
CAOS-E C2_cbrind_P1.txt,0.347475516402,-16.7853474095,-1.70663740299,3.00794878304,8.4349510192,-4.00199799597,-6.73645217408,3.65185940261,2.4599732992,1.36866729244,1.69699161915,0.202587082945
CAOS-E C2_sb_P1.txt,-7.54646611004,-9.84745371499,-9.66752842465,7.61828937853,-2.01713973164,5.38386665098,-1.83874474975,5.52252314049,2.59364354601,1.3870421326,-1.45557883545,0.873127817714
LOCNEC_28_P2.txt,0.292579062691,3.5755612487,4.18924598101,-0.891738883796,0.474451501367,-1.58698567591,-0.962016583516,-0.962803887569,-1.26163000467,-1.40308260771,-0.433052938252,-0.812415591855
LOCNEC_55_P2.txt,-5.97758232844,3.27734737425,-0.825397136498,7.30379503859,1.36666737634,-1.71620645394,0.391709048876,3.1696430286,-2.4773174689,4.18246470499,0.267923532992,-1.61709561738
CAOS-E C2_cbrind_P3.txt,3.08705466467,13.3581303108,-0.139996494331,0.31749688422,3.46234713806,2.37223379502,1.6723628529,-1.83158232336,1.40387817674,-0.866820517533,1.03277728815,0.0127046107567
CAOS-E C2_sb_P3.txt,5.72557772846,0.795776416324,-6.66185640181,0.195544930154,0.0430970747477,3.90985644459,3.01608845561,0.893653611411,-1.22511863302,-0.0637121683754,2.42804380169,-0.0610553893866
CAOS-E C2_gl_P3.txt,-4.06115995383,0.806894393792,-5.47478576985,10.3707293893,-14.418678377,0.858993953728,2.2231198008,-1.2336582635,-3.67876064851,1.96721185683,4.14944745644,0.615167198455
LOCNEC_12_P1.txt,9.81876945136,2.5719154259,2.82879267539,-0.333153798726,2.44289910694,-1.12327559924,-0.831376500499,0.0342491545556,1.80500578509,-0.36009242539,-1.00187219854,-0.406309344186
LOCNEC_4__1.txt,1.38402052387,-8.7028097951,1.92427192468,0.356514732689,-0.088672115609,-2.57532355343,-4.36126378301,-1.61109524808,-0.225008739886,1.30532991893,0.155995057705,0.152801875904
CAOS-E C2_clc_P1.txt,2.20700360175,-3.25090606612,6.16637892984,1.48679474103,9.13414315335,-7.09873414073,-2.9056543639,1.99378866322,1.39798032346,2.14802091777,-1.96206220724,-3.22726016413
CAOS-E C2_js_P1.txt,-5.45848818468,-9.65208666578,-3.77843232142,5.2436826595,2.31133702576,-4.12739616586,-1.52712195711,2.86534900351,1.59249066102,1.99901994366,-0.344331715973,-1.3710857293
LOCNEC_8_P1.txt,10.3738358801,4.87771807901,4.70367573483,0.766706968786,1.65968834652,-0.132197322735,-1.00451268881,0.26129854546,1.04052884275,2.71307101933,-0.0260919124466,-2.30467381104
LOCNEC_47_P1.txt,7.28146056836,-9.81753181751,3.43905052316,-2.95413575805,7.26526592797,-2.28081045297,-2.95108406472,-2.91422120314,3.36536961613,1.54748828591,1.27267975574,-0.795470608684
CAOS-E C2_gl_P2.txt,3.4787215213,2.26533248404,7.08908508574,7.96231032293,3.16256940558,2.5732555581,-5.28159696819,1.91602589602,2.66532793385,-5.14509225013,-1.28898189778,-3.86892118768
